"route_id","service_id","trip_id","trip_headsign","direction_id"
12,1,4151,"LINDENWOLD LOCAL",1
12,1,4152,"LINDENWOLD SPECIAL",1
12,1,4153,"LINDENWOLD SPECIAL",1
12,1,4154,"LINDENWOLD SPECIAL",1
12,1,4155,"LINDENWOLD SPECIAL",1
12,1,4156,"LINDENWOLD SPECIAL",1
12,1,4157,"LINDENWOLD LOCAL",1
12,1,4158,"LINDENWOLD LOCAL",1
12,1,4159,"LINDENWOLD LOCAL",1
12,1,4160,"LINDENWOLD LOCAL",1
12,1,4161,"LINDENWOLD LOCAL",1
12,1,4162,"LINDENWOLD LOCAL",1
12,1,4163,"LINDENWOLD LOCAL",1
12,1,4164,"LINDENWOLD LOCAL",1
12,1,4165,"LINDENWOLD LOCAL",1
12,1,4166,"LINDENWOLD LOCAL",1
12,1,4167,"LINDENWOLD LOCAL",1
12,1,4168,"LINDENWOLD LOCAL",1
12,1,4169,"LINDENWOLD LOCAL",1
12,1,4170,"LINDENWOLD LOCAL",1
12,1,4171,"LINDENWOLD LOCAL",1
12,1,4172,"LINDENWOLD LOCAL",1
12,1,4173,"LINDENWOLD LOCAL",1
12,1,4174,"LINDENWOLD LOCAL",1
12,1,4175,"LINDENWOLD LOCAL",1
12,1,4176,"LINDENWOLD LOCAL",1
12,1,4177,"LINDENWOLD LOCAL",1
12,1,4178,"LINDENWOLD LOCAL",1
12,1,4179,"LINDENWOLD LOCAL",1
12,1,4180,"LINDENWOLD LOCAL",1
12,1,4181,"LINDENWOLD LOCAL",1
12,1,4182,"LINDENWOLD LOCAL",1
12,1,4183,"LINDENWOLD LOCAL",1
12,1,4184,"LINDENWOLD LOCAL",1
12,1,4185,"LINDENWOLD LOCAL",1
12,1,4186,"LINDENWOLD LOCAL",1
12,1,4187,"LINDENWOLD LOCAL",1
12,1,4188,"LINDENWOLD LOCAL",1
12,1,4189,"LINDENWOLD LOCAL",1
12,1,4190,"LINDENWOLD LOCAL",1
12,1,4191,"LINDENWOLD LOCAL",1
12,1,4192,"LINDENWOLD LOCAL",1
12,1,4193,"LINDENWOLD LOCAL",1
12,1,4194,"LINDENWOLD LOCAL",1
12,1,4195,"LINDENWOLD LOCAL",1
12,2,4196,"LINDENWOLD LOCAL",1
12,2,4197,"LINDENWOLD SPECIAL",1
12,2,4198,"LINDENWOLD SPECIAL",1
12,2,4199,"LINDENWOLD SPECIAL",1
12,2,4200,"LINDENWOLD SPECIAL",1
12,2,4201,"LINDENWOLD SPECIAL",1
12,2,4202,"LINDENWOLD LOCAL",1
12,2,4203,"LINDENWOLD LOCAL",1
12,2,4204,"LINDENWOLD LOCAL",1
12,2,4205,"LINDENWOLD LOCAL",1
12,2,4206,"LINDENWOLD LOCAL",1
12,2,4207,"LINDENWOLD LOCAL",1
12,2,4208,"LINDENWOLD LOCAL",1
12,2,4209,"LINDENWOLD LOCAL",1
12,2,4210,"LINDENWOLD LOCAL",1
12,2,4211,"LINDENWOLD LOCAL",1
12,2,4212,"LINDENWOLD LOCAL",1
12,2,4213,"LINDENWOLD LOCAL",1
12,2,4214,"LINDENWOLD LOCAL",1
12,2,4215,"LINDENWOLD LOCAL",1
12,2,4216,"LINDENWOLD LOCAL",1
12,2,4217,"LINDENWOLD LOCAL",1
12,2,4218,"LINDENWOLD LOCAL",1
12,2,4219,"LINDENWOLD LOCAL",1
12,2,4220,"LINDENWOLD LOCAL",1
12,2,4221,"LINDENWOLD LOCAL",1
12,2,4222,"LINDENWOLD LOCAL",1
12,2,4223,"LINDENWOLD LOCAL",1
12,2,4224,"LINDENWOLD LOCAL",1
12,2,4225,"LINDENWOLD LOCAL",1
12,2,4226,"LINDENWOLD LOCAL",1
12,2,4227,"LINDENWOLD LOCAL",1
12,2,4228,"LINDENWOLD LOCAL",1
12,2,4229,"LINDENWOLD LOCAL",1
12,2,4230,"LINDENWOLD LOCAL",1
12,2,4231,"LINDENWOLD LOCAL",1
12,2,4232,"LINDENWOLD LOCAL",1
12,2,4233,"LINDENWOLD LOCAL",1
12,2,4234,"LINDENWOLD LOCAL",1
12,2,4235,"LINDENWOLD LOCAL",1
12,2,4236,"LINDENWOLD LOCAL",1
12,2,4237,"LINDENWOLD LOCAL",1
12,2,4238,"LINDENWOLD LOCAL",1
12,2,4239,"LINDENWOLD LOCAL",1
12,2,4240,"LINDENWOLD LOCAL",1
12,2,4241,"LINDENWOLD LOCAL",1
12,2,4242,"LINDENWOLD LOCAL",1
12,2,4243,"LINDENWOLD LOCAL",1
12,2,4244,"LINDENWOLD LOCAL",1
12,2,4245,"LINDENWOLD LOCAL",1
12,2,4246,"LINDENWOLD LOCAL",1
12,2,4247,"LINDENWOLD LOCAL",1
12,2,4248,"LINDENWOLD LOCAL",1
12,2,4249,"LINDENWOLD LOCAL",1
12,2,4250,"LINDENWOLD LOCAL",1
12,2,4251,"LINDENWOLD LOCAL",1
12,2,4252,"LINDENWOLD LOCAL",1
12,2,4253,"LINDENWOLD LOCAL",1
12,2,4254,"LINDENWOLD LOCAL",1
12,2,4255,"LINDENWOLD LOCAL",1
12,2,4256,"LINDENWOLD LOCAL",1
12,2,4257,"LINDENWOLD LOCAL",1
12,3,4258,"LINDENWOLD LOCAL",1
12,3,4259,"LINDENWOLD SPECIAL",1
12,3,4260,"LINDENWOLD SPECIAL",1
12,3,4261,"LINDENWOLD SPECIAL",1
12,3,4262,"LINDENWOLD SPECIAL",1
12,3,4263,"LINDENWOLD SPECIAL",1
12,3,4264,"LINDENWOLD LOCAL",1
12,3,4265,"LINDENWOLD LOCAL",1
12,3,4266,"LINDENWOLD LOCAL",1
12,3,4267,"LINDENWOLD LOCAL",1
12,3,4268,"LINDENWOLD LOCAL",1
12,3,4269,"LINDENWOLD LOCAL",1
12,3,4270,"LINDENWOLD LOCAL",1
12,3,4271,"LINDENWOLD LOCAL",1
12,3,4272,"LINDENWOLD LOCAL",1
12,3,4273,"LINDENWOLD SPECIAL",1
12,3,4274,"LINDENWOLD LOCAL",1
12,3,4275,"LINDENWOLD LOCAL",1
12,3,4276,"LINDENWOLD LOCAL",1
12,3,4277,"LINDENWOLD LOCAL",1
12,3,4278,"LINDENWOLD LOCAL",1
12,3,4279,"LINDENWOLD LOCAL",1
12,3,4280,"LINDENWOLD LOCAL",1
12,3,4281,"LINDENWOLD LOCAL",1
12,3,4282,"LINDENWOLD LOCAL",1
12,3,4283,"LINDENWOLD LOCAL",1
12,3,4284,"LINDENWOLD LOCAL",1
12,3,4285,"LINDENWOLD LOCAL",1
12,3,4286,"LINDENWOLD LOCAL",1
12,3,4287,"LINDENWOLD LOCAL",1
12,3,4288,"LINDENWOLD LOCAL",1
12,3,4289,"LINDENWOLD LOCAL",1
12,3,4290,"LINDENWOLD LOCAL",1
12,3,4291,"LINDENWOLD LOCAL",1
12,3,4292,"LINDENWOLD LOCAL",1
12,3,4293,"LINDENWOLD LOCAL",1
12,3,4294,"LINDENWOLD LOCAL",1
12,3,4295,"LINDENWOLD LOCAL",1
12,3,4296,"LINDENWOLD LOCAL",1
12,3,4297,"LINDENWOLD LOCAL",1
12,3,4298,"LINDENWOLD LOCAL",1
12,3,4299,"LINDENWOLD LOCAL",1
12,3,4300,"LINDENWOLD LOCAL",1
